exercise_slug,language_code,step_order,instruction
Jogging_Treadmill,en,2,"Treadmills offer convenience, cardiovascular benefits, and usually have less impact than jogging outside. A 150 lb person will burn almost 250 calories jogging for 30 minutes, compared to more than 450 calories running. Maintain proper posture as you jog, and only hold onto the handles when necessary, such as when dismounting or checking your heart rate."
Jogging_Treadmill,vi,2,"Máy chạy bộ mang lại sự tiện lợi, lợi ích tim mạch và thường ít tác động hơn so với chạy bộ ngoài trời. Một người 150 lb (khoảng 68 kg) sẽ đốt cháy gần 250 calo khi chạy bộ (jogging) trong 30 phút, so với hơn 450 calo khi chạy nhanh (running). Giữ tư thế đúng khi chạy bộ và chỉ nắm tay cầm khi cần thiết, như khi xuống máy hoặc kiểm tra nhịp tim."
Keg_Load,en,1,"To load kegs, place the desired number a distance from the loading platform, typically 30-50 feet."
Keg_Load,vi,1,"Để xếp thùng bia, đặt số lượng mong muốn cách bục xếp hàng một khoảng, thường là 30-50 feet."
Keg_Load,en,2,"Begin by grabbing the close handle of the first keg, tilting it onto its side to grab the opposite edge of the bottom of the keg. Lift the keg up to your chest."
Keg_Load,vi,2,"Bắt đầu bằng cách nắm tay cầm gần của thùng bia đầu tiên, nghiêng nó sang một bên để nắm mép đối diện dưới đáy thùng. Nâng thùng lên ngang ngực."
Keg_Load,en,3,"The higher you can place the keg, the faster you should be able to move to the platform. Shouldering is usually not allowed. Be sure to keep a firm hold on the keg. Move as quickly as possible to the platform, and load it, extending through your hips, knees, and ankles to get it as high as possible."
Keg_Load,vi,3,"Đặt thùng càng cao, bạn càng di chuyển nhanh đến bục. Thường không được phép đặt thùng lên vai. Giữ thùng chắc chắn. Di chuyển nhanh nhất có thể đến bục và tải lên, duỗi hông, đầu gối và mắt cá chân để nâng cao nhất có thể."
Keg_Load,en,4,"Return to the starting position to retrieve the next keg, and repeat until the event is completed."
Keg_Load,vi,4,"Trở về vị trí bắt đầu để lấy thùng tiếp theo, và lặp lại cho đến khi hoàn thành bài tập."
Kettlebell_Arnold_Press,en,1,Clean a kettlebell to your shoulder. Clean the kettlebell to your shoulder by extending through the legs and hips as you raise the kettlebell towards your shoulder. The palm should be facing inward.
Kettlebell_Arnold_Press,vi,1,Đẩy tạ chuông lên vai. Đẩy tạ chuông lên vai bằng cách duỗi chân và hông khi nâng tạ chuông lên vai. Lòng bàn tay hướng vào trong.
Kettlebell_Arnold_Press,en,2,"Looking straight ahead, press the kettlebell out and overhead, rotating your wrist so that your palm faces forward at the top of the motion."
Kettlebell_Arnold_Press,vi,2,"Nhìn thẳng, đẩy tạ chuông thẳng lên qua đầu, xoay cổ tay để lòng bàn tay hướng về phía trước khi tạ ở điểm cao nhất."
Kettlebell_Arnold_Press,en,3,"Return the kettlebell to the starting position, with the palm facing in."
Kettlebell_Arnold_Press,vi,3,"Đưa tạ ấm về vị trí ban đầu, lòng bàn tay hướng vào trong."
Kettlebell_Dead_Clean,en,1,"Place kettlebell between your feet. To get in the starting position, push your butt back and look straight ahead."
Kettlebell_Dead_Clean,vi,1,"Đặt tạ ấm giữa hai bàn chân. Để vào tư thế bắt đầu, đẩy hông ra sau và nhìn thẳng về phía trước."
Kettlebell_Dead_Clean,en,2,Clean the kettlebell to your shoulder. Clean the kettlebell to your shoulders by extending through the legs and hips as you raise the kettlebell towards your shoulder. The wrist should rotate as you do so.
Kettlebell_Dead_Clean,vi,2,"Đẩy tạ ấm lên vai. Dùng lực chân và hông để nâng tạ ấm lên vai, đồng thời xoay cổ tay."
Kettlebell_Dead_Clean,en,3,"Lower the kettlebell, keeping the hamstrings loaded by keeping your back straight and your butt out."
Kettlebell_Dead_Clean,vi,3,"Hạ tạ chuông, giữ căng cơ gân kheo bằng cách giữ lưng thẳng và đẩy mông ra sau."
Kettlebell_Figure_8,en,1,Place one kettlebell between your legs and take a wider than shoulder width stance. Bend over by pushing your butt out and keeping your back flat.
Kettlebell_Figure_8,vi,1,Đặt tạ chuông giữa hai chân và đứng rộng hơn vai. Gập người bằng cách đẩy hông ra sau và giữ lưng thẳng.
Kettlebell_Figure_8,en,2,Pick up a kettlebell and pass it to your other hand between your legs. The receiving hand should reach from behind the legs. Go back and forth for several repetitions.
Kettlebell_Figure_8,vi,2,"Nhấc tạ ấm, chuyền qua tay kia giữa hai chân. Tay nhận đưa ra sau chân. Lặp lại động tác."
Kettlebell_Hang_Clean,en,1,"Place kettlebell between your feet. To get in the starting position, push your butt back and look straight ahead."
Kettlebell_Hang_Clean,vi,1,"Đặt tạ chuông giữa hai chân. Để vào tư thế chuẩn bị, đẩy hông ra sau và nhìn thẳng."
Kettlebell_Hang_Clean,en,2,Clean kettlebell to your shoulder. Clean the kettlebell to your shoulders by extending through the legs and hips as you raise the kettlebell towards your shoulder. The wrist should rotate as you do so.
Kettlebell_Hang_Clean,vi,2,Clean kettlebell lên vai. Nâng tạ chuông lên vai bằng cách duỗi chân và hông khi đưa tạ chuông lên. Cổ tay nên xoay trong lúc thực hiện.
Kettlebell_Hang_Clean,en,3,Lower kettlebell to a hanging position between your legs while keeping the hamstrings loaded. Keep your head up at all times.
Kettlebell_Hang_Clean,vi,3,"Hạ tạ chuông xuống vị trí treo giữa hai chân, giữ căng cơ gân kheo. Luôn giữ đầu ngẩng cao."
Kettlebell_One-Legged_Deadlift,en,1,"Hold a kettlebell by the handle in one hand. Stand on one leg, on the same side that you hold the kettlebell."
Kettlebell_One-Legged_Deadlift,vi,1,"Cầm tạ chuông bằng một tay. Đứng một chân, cùng bên với tay cầm tạ chuông."
Kettlebell_One-Legged_Deadlift,en,2,"Keeping that knee slightly bent, perform a stiff legged deadlift by bending at the hip, extending your free leg behind you for balance."
Kettlebell_One-Legged_Deadlift,vi,2,"Giữ đầu gối hơi cong, thực hiện động tác deadlift chân thẳng bằng cách gập hông, duỗi chân còn lại ra sau để giữ thăng bằng."
Kettlebell_One-Legged_Deadlift,en,3,"Continue lowering the kettlebell until you are parallel to the ground, and then return to the upright position."
Kettlebell_One-Legged_Deadlift,vi,3,"Tiếp tục hạ tạ chuông cho đến khi song song với mặt đất, sau đó trở về vị trí thẳng đứng."
Kettlebell_Pass_Between_The_Legs,en,1,Place one kettlebell between your legs and take a comfortable stance. Bend over by pushing your butt out and keeping your back flat.
Kettlebell_Pass_Between_The_Legs,vi,1,Đặt một quả tạ chuông giữa hai chân và đứng thoải mái. Gập người bằng cách đẩy mông ra sau và giữ lưng thẳng.
Kettlebell_Pass_Between_The_Legs,en,2,"Pick up a kettlebell and pass it to your other hand between your legs, in the fashion of a ""W"". Go back and forth for several repetitions."
Kettlebell_Pass_Between_The_Legs,vi,2,"Cầm tạ chuông và chuyền qua lại giữa hai chân theo hình chữ ""W"". Lặp lại nhiều lần."
Kettlebell_Pirate_Ships,en,1,"With a wide stance, hold a kettlebell with both hands. Allow it to hang at waist level with your arms extended. This will be your starting position."
Kettlebell_Pirate_Ships,vi,1,"Đứng dang rộng chân, dùng hai tay giữ tạ ấm (hoặc tạ chuông). Để tạ treo ngang eo với hai tay duỗi thẳng. Đây là vị trí bắt đầu."
Kettlebell_Pirate_Ships,en,2,"Initiate the movement by turning to one side, swinging the kettlebell to head height. Briefly pause at the top of the motion."
Kettlebell_Pirate_Ships,vi,2,"Bắt đầu động tác bằng cách xoay sang một bên, vung tạ chuông lên ngang đầu. Tạm dừng một chút ở đỉnh chuyển động."
Kettlebell_Pirate_Ships,en,3,"Allow the bell to drop as you rotate to the opposite side, again raising the kettlebell to head height."
Kettlebell_Pirate_Ships,vi,3,"Để tạ rơi xuống khi xoay sang phía đối diện, sau đó nâng tạ ấm lên ngang đầu."
Kettlebell_Pirate_Ships,en,4,Repeat for the desired amount of repetitions.
Kettlebell_Pirate_Ships,vi,4,Lặp lại số lần mong muốn.
Kettlebell_Pistol_Squat,en,1,Pick up a kettlebell with two hands and hold it by the horns. Hold one leg off of the floor and squat down on the other.
Kettlebell_Pistol_Squat,vi,1,Cầm tạ chuông bằng hai tay ở phần sừng. Nhấc một chân lên khỏi sàn và squat xuống bằng chân còn lại.
Kettlebell_Pistol_Squat,en,2,"Squat down by flexing the knee and sitting back with the hips, holding the kettlebell up in front of you."
Kettlebell_Pistol_Squat,vi,2,"Hạ người xuống bằng cách gập đầu gối và đẩy hông ra sau, giữ tạ chuông (kettlebell) trước ngực."
Kettlebell_Pistol_Squat,en,3,"Hold the bottom position for a second and then reverse the motion, driving through the heel and keeping your head and chest up."
Kettlebell_Pistol_Squat,vi,3,"Giữ tư thế thấp nhất một giây, sau đó đảo ngược chuyển động, đẩy qua gót chân, giữ đầu và ngực hướng lên."
Kettlebell_Pistol_Squat,en,4,Lower yourself again and repeat.
Kettlebell_Pistol_Squat,vi,4,Hạ người xuống và lặp lại.
Kettlebell_Seated_Press,en,1,Sit on the floor and spread your legs out comfortably.
Kettlebell_Seated_Press,vi,1,Ngồi dưới sàn và dạng chân thoải mái.
Kettlebell_Seated_Press,en,2,Clean one kettlebell to your shoulder.
Kettlebell_Seated_Press,vi,2,Thực hiện động tác clean một tạ chuông lên vai.
Kettlebell_Seated_Press,en,3,Press the kettlebell up and out until it is locked out overhead. Return to the starting position.
Kettlebell_Seated_Press,vi,3,Đẩy tạ chuông lên và ra ngoài đến khi khóa khớp trên đầu. Về vị trí ban đầu.
Kettlebell_Seesaw_Press,en,1,Clean two kettlebells two your shoulders.
Kettlebell_Seesaw_Press,vi,1,Đẩy hai tạ ấm lên vai.
Kettlebell_Seesaw_Press,en,2,Press one kettlebell.
Kettlebell_Seesaw_Press,vi,2,Đẩy một tạ ấm.
Kettlebell_Seesaw_Press,en,3,Lower the kettlebell and immediately press the other kettlebell. Make sure to do the same amount of reps on both sides.
Kettlebell_Seesaw_Press,vi,3,Hạ tạ ấm xuống và ngay lập tức đẩy tạ ấm kia lên. Đảm bảo thực hiện số lần lặp lại bằng nhau ở cả hai bên.
Kettlebell_Sumo_High_Pull,en,1,"Place a kettlebell on the ground between your feet. Position your feet in a wide stance, and grasp the kettlebell with two hands. Set your hips back as far as possible, with your knees bent. Keep your chest and head up. This will be your starting position."
Kettlebell_Sumo_High_Pull,vi,1,"Đặt tạ ấm giữa hai chân. Đứng dang rộng chân, nắm tạ bằng hai tay. Đẩy hông ra sau hết mức có thể, đầu gối hơi cong. Giữ ngực và đầu ngẩng cao. Đây là vị trí bắt đầu."
Kettlebell_Sumo_High_Pull,en,2,"Begin by extending the hips and knees, simultaneously pulling the kettlebell to your shoulders, raising your elbows as you do so. Reverse the motion to return to the starting position."
Kettlebell_Sumo_High_Pull,vi,2,"Bắt đầu bằng cách duỗi hông và gối, đồng thời kéo tạ ấm lên vai, nâng khuỷu tay lên. Đảo ngược chuyển động để trở về vị trí bắt đầu."
Kettlebell_Thruster,en,1,Clean two kettlebells to your shoulders. Clean the kettlebells to your shoulders by extending through the legs and hips as you pull the kettlebells towards your shoulders. Rotate your wrists as you do so. This will be your starting position.
Kettlebell_Thruster,vi,1,Đưa hai tạ chuông lên vai. Đưa tạ chuông lên vai bằng cách duỗi chân và hông khi kéo tạ chuông về phía vai. Xoay cổ tay khi thực hiện. Đây sẽ là vị trí bắt đầu.
Kettlebell_Thruster,en,2,"Begin to squat by flexing your hips and knees, lowering your hips between your legs. Maintain an upright, straight back as you descend as low as you can."
Kettlebell_Thruster,vi,2,"Bắt đầu động tác squat bằng cách gập hông và đầu gối, hạ hông xuống giữa hai chân. Giữ lưng thẳng, người thẳng đứng khi hạ thấp người hết mức có thể."
